mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.9345381259918213,0.3255665026765623,0.12220091819763183,0.06009465025530558,200,2,10,log2,50,,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 50, 'model__class_weight': None}",0.7272727272727273,0.6451612903225806,0.7450980392156863,0.6363636363636364,0.5411764705882353,0.6590144327525731,0.07302100455592062,29,0.8493827160493828,0.854320987654321,0.8641975308641975,0.8689320388349514,0.8762376237623762,0.8626141794330457,0.009714620298530128
1.0001039505004883,0.13321166797237252,0.06006369590759277,0.0028861628465299285,100,2,2,log2,,balanced,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': None, 'model__class_weight': 'balanced'}",0.7663551401869159,0.74,0.7619047619047619,0.6804123711340206,0.6530612244897959,0.7203466995430988,0.045502059547263364,20,0.9954128440366973,0.9908675799086758,0.9977116704805492,0.9954128440366973,0.9977220956719818,0.9954254068269203,0.002501035106071283
149.94048438072204,4.322944228981065,0.1208536148071289,0.01182099733930323,200,20,2,,30,,"{'model__n_estimators': 200, 'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 30, 'model__class_weight': None}",0.8073394495412844,0.75,0.7272727272727273,0.7619047619047619,0.6875,0.7468033877437547,0.03949993191321353,7,0.993103448275862,0.9767441860465116,0.9907407407407407,0.9837587006960556,0.9793103448275862,0.9847314841173512,0.006329817347970805
149.85836420059204,2.9314111585153766,0.16809310913085937,0.05757324390116668,300,5,10,,10,,"{'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 10, 'model__max_features': None, 'model__max_depth': 10, 'model__class_weight': None}",0.7962962962962963,0.7378640776699029,0.7407407407407407,0.7524752475247525,0.6136363636363636,0.7282025451736112,0.060994892461036974,16,0.9129411764705883,0.9107981220657277,0.9142857142857143,0.9180327868852459,0.9156626506024096,0.9143440900619371,0.002445017360239457
206.29416046142578,4.3690007346515545,0.1809706687927246,0.026406520329173497,300,5,2,,10,,"{'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 10, 'model__class_weight': None}",0.7924528301886793,0.7572815533980582,0.7454545454545455,0.76,0.6875,0.7485377858082567,0.03426801603895308,5,0.9977011494252873,0.988399071925754,0.9977011494252873,0.9861111111111112,0.9977116704805492,0.9935248304735979,0.005170097575342142
1.1627107620239259,0.09356385776013858,0.10049772262573242,0.008632400338275554,100,2,1,log2,50,,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 50, 'model__class_weight': None}",0.780952380952381,0.6947368421052632,0.7547169811320755,0.6947368421052632,0.6739130434782609,0.7198112179546488,0.04079398285152187,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0
175.45861983299255,2.744475532611564,0.16974878311157227,0.021665306006858807,300,5,5,,30,balanced,"{'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 30, 'model__class_weight': 'balanced'}",0.8073394495412844,0.7663551401869159,0.7256637168141593,0.7619047619047619,0.6875,0.7497526136894243,0.0404851210189827,3,0.9839816933638444,0.9701149425287356,0.988558352402746,0.981651376146789,0.9908675799086758,0.9830347888701582,0.007233190968319979
11.227719640731811,0.42400574180836537,0.18976502418518065,0.055507640385942185,500,20,1,sqrt,30,balanced,"{'model__n_estimators': 500, 'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__class_weight': 'balanced'}",0.780952380952381,0.7647058823529411,0.7747747747747747,0.6736842105263158,0.6808510638297872,0.73499366248724,0.04747173179118323,10,0.9817351598173516,0.9771689497716894,0.988558352402746,0.9839080459770115,0.9863636363636363,0.983546828866487,0.003927842586531734
0.9391568183898926,0.05004503938802886,0.09349026679992675,0.01246951109545434,100,5,2,log2,10,balanced,"{'model__n_estimators': 100, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__class_weight': 'balanced'}",0.7850467289719626,0.7307692307692307,0.7407407407407407,0.6666666666666666,0.6808510638297872,0.7208148861956776,0.04278082527939787,19,0.988558352402746,0.988558352402746,0.9977116704805492,0.9907834101382489,0.9931662870159453,0.9917556144880472,0.0034308818385004485
51.40874829292297,11.212934194367106,0.07689886093139649,0.020756540561341366,100,20,5,,30,balanced,"{'model__n_estimators': 100, 'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 30, 'model__class_weight': 'balanced'}",0.8035714285714286,0.7636363636363637,0.7368421052631579,0.7692307692307693,0.7010309278350515,0.7548623189073542,0.03428865805024047,1,0.9724770642201835,0.9515011547344111,0.967741935483871,0.9634703196347032,0.9747126436781609,0.965980623550266,0.008215969566119195
