mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.1766878604888915,0.3288282837857678,0.034203720092773435,0.010058486458354592,10,20,,5,log_loss,balanced,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': None, 'model__max_depth': 5, 'model__criterion': 'log_loss', 'model__class_weight': 'balanced'}",0.6122448979591837,0.6774193548387096,0.6456692913385826,0.7090909090909091,0.6341463414634146,0.65571415893816,0.033987761773101685,2,0.6994535519125683,0.7861771058315334,0.7983193277310925,0.7974413646055437,0.763915547024952,0.7690613794211381,0.03694896055491411
0.2753905773162842,0.047146145185805136,0.03908801078796387,0.0072385068190737485,20,1,sqrt,3,entropy,,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 3, 'model__criterion': 'entropy', 'model__class_weight': None}",0.6601941747572816,0.4954128440366973,0.6,0.37681159420289856,0.5555555555555556,0.5375948337104866,0.09682784836328874,30,0.6956521739130435,0.684931506849315,0.6162790697674418,0.4966442953020134,0.6648501362397821,0.6316714364143192,0.07280144199627366
0.25426230430603025,0.0638639756576095,0.0369072437286377,0.010834990777202083,10,20,sqrt,3,entropy,balanced,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': 3, 'model__criterion': 'entropy', 'model__class_weight': 'balanced'}",0.6792452830188679,0.49523809523809526,0.5977011494252874,0.576271186440678,0.5777777777777777,0.5852466983801412,0.05870049487703146,24,0.684863523573201,0.6571428571428571,0.5988372093023255,0.642023346303502,0.6631016042780749,0.6491937081199921,0.028691968708859084
0.16748600006103515,0.014982767803490341,0.02476973533630371,0.0016290947989597462,2,20,log2,20,log_loss,,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__criterion': 'log_loss', 'model__class_weight': None}",0.6213592233009708,0.6666666666666666,0.6086956521739131,0.5684210526315789,0.4791666666666667,0.5888618522879592,0.0631726331891597,22,0.708433734939759,0.7122641509433962,0.7089201877934272,0.7169811320754716,0.7181818181818181,0.7129562047867746,0.0040181632680528325
1.2318105220794677,0.12111810259866747,0.022754859924316407,0.0018790423406391413,20,1,,15,gini,balanced,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 15, 'model__criterion': 'gini', 'model__class_weight': 'balanced'}",0.6545454545454545,0.7238095238095238,0.6548672566371682,0.6896551724137931,0.5769230769230769,0.6599600968658033,0.048803583652971196,1,0.9290617848970252,0.9247787610619469,0.9387755102040817,0.9250535331905781,0.9054054054054054,0.9246149989518075,0.010858375557086197
0.15904979705810546,0.011121763242609835,0.023160409927368165,0.0008877421254110153,50,2,log2,20,gini,balanced,"{'model__min_samples_split': 50, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__criterion': 'gini', 'model__class_weight': 'balanced'}",0.6821705426356589,0.6122448979591837,0.6299212598425197,0.6728971962616822,0.65625,0.6506967793398089,0.026170456393807436,4,0.7862903225806451,0.7476190476190476,0.8202959830866807,0.7722342733188721,0.7600767754318618,0.7773032804074214,0.025030942425172894
1.0529613971710206,0.07289218401616578,0.026619672775268555,0.009681593778201185,20,2,,15,gini,,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 15, 'model__criterion': 'gini', 'model__class_weight': None}",0.5765765765765766,0.5849056603773585,0.6422018348623854,0.6909090909090909,0.5882352941176471,0.6165656913686117,0.04379098350364792,16,0.9198113207547169,0.9052132701421801,0.9308755760368663,0.9262672811059908,0.9295774647887324,0.9223489825656973,0.009384872749809361
0.1771165370941162,0.004449213923377665,0.022264480590820312,0.0006653805081105682,50,2,sqrt,,entropy,balanced,"{'model__min_samples_split': 50, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__criterion': 'entropy', 'model__class_weight': 'balanced'}",0.7230769230769231,0.6495726495726496,0.5565217391304348,0.6461538461538462,0.5849056603773585,0.6320461636622424,0.05782554681812864,6,0.7950819672131147,0.7735042735042735,0.8067940552016986,0.8016877637130801,0.7912087912087912,0.7936553701681917,0.011412554621655933
0.16274237632751465,0.016797565057544383,0.02401843070983887,0.0003981835420565258,2,10,log2,20,gini,,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__criterion': 'gini', 'model__class_weight': None}",0.6829268292682927,0.5961538461538461,0.5740740740740741,0.6407766990291263,0.6,0.6187862897050679,0.0386313896367079,15,0.7850877192982456,0.7849223946784922,0.7611940298507462,0.7628361858190709,0.8066037735849056,0.7801288206462921,0.016769339180081274
1.429931116104126,0.24597146007023357,0.027539968490600586,0.009626664852990166,2,2,,10,log_loss,,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 10, 'model__criterion': 'log_loss', 'model__class_weight': None}",0.6379310344827587,0.6105263157894737,0.5688073394495413,0.6666666666666666,0.6391752577319587,0.6246213228240798,0.0330776249087511,11,0.9342403628117913,0.966824644549763,0.9836829836829837,0.954653937947494,0.9185185185185185,0.9515840895021099,0.023091878811619004
